,user_id,label
0,7,0
1,15,2
2,17,2
3,21,2
4,27,2
5,28,0
6,31,2
7,36,2
8,37,0
9,50,0
10,52,2
11,54,0
12,63,0
13,67,2
14,71,0
15,75,0
16,87,2
17,89,0
18,90,2
19,101,0
20,110,1
21,112,0
22,118,3
23,122,2
24,132,2
25,133,0
26,138,2
27,140,3
28,142,3
29,146,0
30,150,2
31,152,2
32,154,2
33,155,0
34,161,3
35,168,2
36,173,2
37,174,2
38,175,2
39,182,2
40,187,2
41,195,2
42,197,1
43,204,0
44,206,0
45,210,0
46,214,1
47,219,2
48,221,0
49,222,2
50,223,3
51,226,2
52,227,1
53,232,1
54,233,3
55,234,0
56,235,2
57,236,0
58,243,1
59,248,0
60,257,2
61,258,2
62,262,2
63,264,3
64,270,2
65,278,2
66,280,3
67,281,1
68,289,1
69,290,2
70,295,3
71,300,2
72,304,2
73,306,2
74,307,2
75,309,0
76,310,2
77,313,0
78,316,2
79,321,1
80,323,3
81,327,0
82,334,0
83,348,2
84,370,2
85,373,1
86,382,2
87,390,3
88,391,3
89,398,0
90,403,0
91,409,0
92,410,3
93,413,0
94,419,2
95,420,2
96,422,0
97,423,2
98,429,2
99,432,0
100,444,1
101,448,0
102,449,2
103,451,3
104,452,1
105,454,2
106,459,2
107,462,3
108,464,0
109,465,3
110,466,1
111,474,2
112,475,2
113,479,2
114,481,1
115,487,0
116,495,0
117,496,2
118,503,0
119,516,0
120,520,0
121,525,2
122,528,1
123,529,2
124,531,2
125,535,3
126,538,0
127,558,0
128,559,0
129,560,2
130,562,2
131,567,3
132,580,0
133,582,1
134,583,1
135,596,1
136,599,2
137,604,3
138,606,2
139,612,0
140,616,0
141,618,2
142,626,2
143,630,2
144,635,2
145,636,2
146,638,2
147,641,1
148,645,2
149,646,0
150,649,3
151,652,2
152,653,3
153,655,0
154,657,0
155,658,3
156,665,2
157,667,2
158,669,2
159,678,2
160,684,2
161,688,2
162,690,2
163,691,2
164,696,3
165,699,3
166,702,2
167,719,0
168,720,0
169,727,3
170,729,2
171,732,2
172,741,0
173,756,3
174,758,2
175,762,0
176,767,2
177,768,0
178,777,2
179,778,2
180,786,3
181,787,2
182,800,2
183,807,2
184,809,3
185,812,3
186,818,2
187,824,2
188,834,2
189,838,2
190,839,1
191,845,0
192,847,1
193,848,2
194,849,2
195,852,1
196,854,0
197,857,2
198,858,2
199,864,2
200,866,1
201,868,2
202,870,1
203,879,0
204,880,0
205,885,2
206,886,2
207,890,1
208,893,2
209,894,3
210,896,1
211,898,2
212,907,3
213,911,0
214,913,2
215,914,2
216,917,3
217,932,2
218,933,0
219,947,3
220,957,0
221,958,3
222,961,2
223,962,0
224,963,2
225,964,2
226,968,2
227,971,2
228,972,3
229,973,1
230,975,2
231,980,2
232,984,2
233,986,2
234,992,2
235,995,0
236,998,2
237,999,3
238,1004,1
239,1018,2
240,1021,1
241,1022,2
242,1024,2
243,1027,0
244,1029,2
245,1035,0
246,1036,1
247,1044,2
248,1050,2
249,1052,2
250,1058,2
251,1059,1
252,1066,2
253,1075,0
254,1083,2
255,1084,0
256,1095,2
257,1101,2
258,1107,0
259,1109,0
260,1120,0
261,1122,2
262,1130,2
263,1136,3
264,1138,2
265,1139,3
266,1141,2
267,1142,2
268,1150,0
269,1162,2
270,1164,0
271,1165,2
272,1171,2
273,1173,2
274,1177,2
275,1191,2
276,1196,0
277,1197,3
278,1199,0
279,1202,2
280,1203,0
281,1213,2
282,1216,0
283,1219,2
284,1221,0
285,1225,0
286,1232,2
287,1236,0
288,1237,1
289,1238,0
290,1240,3
291,1242,0
292,1246,2
293,1250,0
294,1254,2
295,1263,2
296,1264,1
297,1267,0
298,1271,0
299,1280,2
300,1281,0
301,1285,2
302,1291,2
303,1292,0
304,1293,0
305,1310,2
306,1314,2
307,1320,2
308,1327,2
309,1344,2
310,1349,2
311,1352,0
312,1359,2
313,1365,1
314,1368,2
315,1372,1
316,1373,0
317,1378,3
318,1381,1
319,1382,0
320,1387,2
321,1390,0
322,1396,2
323,1398,2
324,1401,2
325,1404,2
326,1408,2
327,1412,2
328,1415,2
329,1420,2
330,1424,1
331,1427,2
332,1428,2
333,1432,3
334,1438,2
335,1447,0
336,1454,1
337,1473,2
338,1476,2
339,1479,0
340,1480,2
341,1483,0
342,1486,1
343,1487,2
344,1496,2
345,1498,3
346,1504,2
347,1509,2
348,1519,2
349,1520,0
350,1526,3
351,1527,1
352,1531,0
353,1532,0
354,1535,3
355,1537,2
356,1538,2
357,1540,2
358,1542,2
359,1544,2
360,1546,2
361,1547,2
362,1549,0
363,1553,0
364,1558,0
365,1563,1
366,1564,2
367,1574,2
368,1575,0
369,1579,0
370,1581,2
371,1584,0
372,1595,1
373,1606,2
374,1608,2
375,1613,2
376,1615,0
377,1621,2
378,1622,2
379,1623,2
380,1629,2
381,1648,1
382,1658,2
383,1665,2
384,1666,2
385,1672,2
386,1677,0
387,1680,2
388,1683,0
389,1697,2
390,1699,2
391,1703,0
392,1704,2
393,1705,2
394,1706,1
395,1712,0
396,1715,0
397,1716,3
398,1721,3
399,1722,0
400,1725,0
401,1727,3
402,1730,0
403,1737,0
404,1739,3
405,1741,2
406,1742,3
407,1743,2
408,1748,2
409,1750,1
410,1753,3
411,1754,0
412,1755,2
413,1758,3
414,1759,0
415,1764,2
416,1767,2
417,1769,2
418,1770,0
419,1772,2
420,1776,2
421,1781,2
422,1789,3
423,1793,0
424,1795,2
425,1798,1
426,1803,0
427,1809,3
428,1814,2
429,1815,0
430,1819,1
431,1830,2
432,1833,0
433,1837,0
434,1838,0
435,1840,2
436,1850,3
437,1859,1
438,1862,2
439,1866,2
440,1868,0
441,1872,2
442,1874,0
443,1884,2
444,1886,2
445,1889,2
446,1890,0
447,1899,3
448,1909,2
449,1911,0
450,1912,2
451,1916,0
452,1923,1
453,1927,3
454,1930,2
455,1941,0
456,1943,0
457,1948,0
458,1951,0
459,1953,3
460,1955,0
461,1958,2
462,1965,0
463,1967,2
464,1971,2
465,1982,2
466,1983,0
467,1987,2
468,1990,0
469,1992,3
470,1993,2
471,2010,2
472,2011,1
473,2012,0
474,2013,2
475,2019,0
476,2021,2
477,2022,0
478,2024,2
479,2031,2
480,2033,0
481,2039,2
482,2041,1
483,2049,0
484,2053,2
485,2055,2
486,2057,2
487,2075,2
488,2094,0
489,2095,2
490,2098,3
491,2100,0
492,2102,2
493,2115,2
494,2118,0
495,2130,2
496,2157,0
497,2160,3
498,2162,2
499,2163,1
500,2166,2
501,2168,0
502,2175,2
503,2180,2
504,2183,0
505,2184,0
506,2192,2
507,2193,0
508,2211,2
509,2212,2
510,2215,0
511,2216,2
512,2217,0
513,2221,2
514,2225,2
515,2229,1
516,2230,2
517,2231,0
518,2233,2
519,2237,2
520,2241,0
521,2242,2
522,2244,3
523,2245,1
524,2252,0
525,2253,2
526,2255,2
527,2258,1
528,2262,0
529,2268,0
530,2275,2
531,2278,2
532,2281,1
533,2282,1
534,2286,0
535,2293,2
536,2294,2
537,2304,1
538,2307,0
539,2310,1
540,2312,2
541,2313,0
542,2334,0
543,2335,1
544,2336,0
545,2344,3
546,2350,2
547,2355,0
548,2357,0
549,2362,0
550,2365,2
551,2366,2
552,2371,2
553,2383,2
554,2387,2
555,2388,0
556,2394,2
557,2396,3
558,2397,2
559,2399,0
560,2403,0
561,2405,2
562,2409,0
563,2413,1
564,2415,2
565,2424,0
566,2428,3
567,2435,0
568,2436,2
569,2437,1
570,2439,3
571,2440,3
572,2443,1
573,2446,0
574,2456,2
575,2462,1
576,2468,2
577,2473,1
578,2474,0
579,2476,3
580,2483,2
581,2488,1
582,2489,0
583,2495,2
584,2496,2
585,2497,2
586,2501,2
587,2505,2
588,2514,3
589,2518,2
590,2524,2
591,2531,2
592,2533,2
593,2534,0
594,2535,0
595,2539,0
596,2546,3
597,2550,2
598,2553,2
599,2555,2
600,2556,2
601,2558,2
602,2561,1
603,2562,2
604,2566,1
605,2574,1
606,2583,2
607,2584,1
608,2588,0
609,2591,2
610,2592,1
611,2593,0
612,2596,1
613,2604,3
614,2609,2
615,2610,1
616,2611,2
617,2626,1
618,2627,2
619,2628,0
620,2638,3
621,2646,0
622,2648,0
623,2649,0
624,2650,2
625,2653,2
626,2655,2
627,2658,2
628,2663,0
629,2676,2
630,2688,2
631,2689,0
632,2690,0
633,2701,1
634,2703,0
635,2706,0
636,2712,2
637,2720,2
638,2723,0
639,2726,3
640,2735,2
641,2756,2
642,2764,0
643,2765,0
644,2770,2
645,2774,2
646,2779,1
647,2785,0
648,2786,0
649,2799,3
650,2800,3
651,2802,0
652,2804,0
653,2805,2
654,2807,2
655,2808,2
656,2821,2
657,2825,2
658,2827,2
659,2828,0
660,2830,3
661,2834,2
662,2847,1
663,2848,2
664,2849,2
665,2850,2
666,2856,2
667,2857,2
668,2866,2
669,2868,0
670,2879,2
671,2881,2
672,2882,2
673,2885,2
674,2899,0
675,2902,3
676,2903,2
677,2904,2
678,2914,3
679,2915,2
680,2916,0
681,2917,3
682,2920,0
683,2921,0
684,2923,0
685,2926,0
686,2930,2
687,2935,2
688,2936,0
689,2937,0
690,2939,3
691,2941,2
692,2947,2
693,2950,2
694,2951,3
695,2952,2
696,2961,2
697,2964,2
698,2965,0
699,2967,0
700,2974,3
701,2976,2
702,2978,0
703,2985,1
704,2988,2
705,2989,0
706,2991,0
707,3004,3
708,3007,2
709,3009,1
710,3011,3
711,3016,2
712,3018,2
713,3044,2
714,3045,2
715,3067,2
716,3080,0
717,3083,0
718,3094,2
719,3095,0
720,3097,2
721,3098,2
722,3100,2
723,3101,2
724,3103,0
725,3106,3
726,3107,2
727,3108,2
728,3117,0
729,3118,3
730,3120,3
731,3128,2
732,3148,1
733,3152,3
734,3154,3
735,3167,0
736,3177,2
737,3178,2
738,3183,0
739,3184,2
740,3190,2
741,3194,1
742,3196,2
743,3198,0
744,3199,3
745,3210,2
746,3213,2
747,3219,3
748,3220,2
749,3221,2
750,3223,2
751,3225,2
752,3226,1
753,3228,2
754,3235,3
755,3238,0
756,3242,0
757,3252,2
758,3255,2
759,3256,1
760,3257,3
761,3269,2
762,3273,0
763,3275,0
764,3277,2
765,3283,0
766,3285,2
767,3289,2
768,3296,2
769,3298,1
770,3306,2
771,3309,1
772,3312,3
773,3321,0
774,3326,0
775,3338,0
776,3350,3
777,3354,3
778,3357,2
779,3358,2
780,3363,0
781,3371,2
782,3375,2
783,3377,2
784,3378,2
785,3379,2
786,3384,2
787,3387,2
788,3394,2
789,3406,1
790,3412,2
791,3417,3
792,3418,2
793,3420,0
794,3422,0
795,3428,0
796,3430,0
797,3431,3
798,3435,0
799,3438,2
800,3439,0
801,3452,2
802,3453,2
803,3456,2
804,3461,0
805,3464,2
806,3467,2
807,3468,0
808,3475,2
809,3481,2
810,3482,0
811,3484,2
812,3485,3
813,3490,2
814,3492,2
815,3494,2
816,3497,2
817,3499,2
818,3500,0
819,3503,0
820,3509,3
821,3510,0
822,3512,0
823,3514,2
824,3523,2
825,3527,2
826,3529,0
827,3530,2
828,3531,0
829,3533,0
830,3536,3
831,3538,3
832,3542,0
833,3543,2
834,3544,2
835,3548,2
836,3549,1
837,3551,3
838,3558,2
839,3562,2
840,3571,0
841,3572,1
842,3579,0
843,3580,1
844,3584,1
845,3589,2
846,3593,2
847,3594,0
848,3597,1
849,3600,3
850,3602,0
851,3605,1
852,3606,2
853,3612,2
854,3614,0
855,3615,0
856,3617,2
857,3621,2
858,3623,1
859,3626,1
860,3629,2
861,3632,1
862,3634,2
863,3648,2
864,3650,2
865,3651,3
866,3652,2
867,3659,2
868,3660,0
869,3663,0
870,3664,0
871,3667,2
872,3676,1
873,3680,2
874,3681,2
875,3682,0
876,3683,1
877,3690,2
878,3718,2
879,3725,0
880,3726,2
881,3729,2
882,3733,1
883,3740,1
884,3741,2
885,3742,2
886,3744,3
887,3745,0
888,3749,2
889,3753,2
890,3762,0
891,3770,2
892,3777,0
893,3782,2
894,3785,2
895,3787,2
896,3794,3
897,3801,2
898,3803,2
899,3804,2
900,3807,0
901,3808,2
902,3817,0
903,3818,2
904,3826,3
905,3827,0
906,3830,1
907,3838,1
908,3849,2
909,3856,2
910,3874,2
911,3880,2
912,3884,2
913,3888,0
914,3890,2
915,3905,2
916,3916,3
917,3920,2
918,3939,2
919,3950,2
920,3960,2
921,3964,0
922,3971,0
923,3974,0
924,3979,2
925,3980,2
926,3985,2
927,3989,0
928,3990,0
929,4000,2
930,4001,2
931,4002,1
932,4004,2
933,4006,2
934,4008,2
935,4014,0
936,4021,2
937,4024,2
938,4030,3
939,4041,0
940,4044,2
941,4048,1
942,4050,2
943,4054,2
944,4067,2
945,4069,2
946,4072,0
947,4074,3
948,4076,3
949,4082,2
950,4087,3
951,4090,1
952,4098,3
953,4099,0
954,4100,3
955,4108,0
956,4115,1
957,4117,2
958,4118,2
959,4119,1
960,4121,2
961,4122,2
962,4127,2
963,4129,0
964,4130,2
965,4138,2
966,4147,0
967,4148,2
968,4151,1
969,4157,0
970,4163,2
971,4166,3
972,4170,0
973,4176,0
974,4177,1
975,4179,2
976,4187,2
977,4192,1
978,4193,0
979,4194,2
980,4196,0
981,4199,0
982,4208,2
983,4209,0
984,4211,3
985,4213,2
986,4215,0
987,4218,3
988,4220,2
989,4223,2
990,4224,3
991,4228,2
992,4229,2
993,4238,2
994,4246,3
995,4252,0
996,4254,1
997,4255,3
998,4265,2
999,4266,2
1000,4267,2
1001,4270,2
1002,4273,2
1003,4276,0
1004,4281,2
1005,4282,0
1006,4284,2
1007,4289,2
1008,4294,2
1009,4297,3
1010,4299,0
1011,4300,0
1012,4312,2
1013,4320,2
1014,4323,2
1015,4325,2
1016,4326,3
1017,4333,2
1018,4335,3
1019,4344,3
1020,4345,0
1021,4347,2
1022,4352,2
1023,4354,2
1024,4356,3
1025,4358,0
1026,4362,0
1027,4363,0
1028,4368,3
1029,4369,2
1030,4375,2
1031,4376,3
1032,4377,0
1033,4381,2
1034,4382,2
1035,4390,2
1036,4399,2
1037,4400,2
1038,4403,0
1039,4413,3
1040,4415,0
1041,4417,3
1042,4418,2
1043,4424,2
1044,4425,2
1045,4427,3
1046,4433,2
1047,4434,2
1048,4441,0
1049,4442,0
1050,4447,2
1051,4457,2
1052,4458,0
1053,4459,3
1054,4466,0
1055,4469,2
1056,4474,3
1057,4477,3
1058,4486,3
1059,4490,3
1060,4494,3
1061,4499,0
1062,4503,0
1063,4505,2
1064,4507,0
1065,4517,0
1066,4522,3
1067,4524,2
1068,4527,0
1069,4530,0
1070,4531,2
1071,4541,3
1072,4543,3
1073,4544,3
1074,4548,0
1075,4557,2
1076,4558,2
1077,4560,2
1078,4562,0
1079,4563,2
1080,4569,0
1081,4577,2
1082,4578,2
1083,4584,0
1084,4591,2
1085,4593,0
1086,4596,0
1087,4599,3
1088,4602,0
1089,4607,0
1090,4610,0
1091,4611,2
1092,4613,1
1093,4617,2
1094,4618,2
1095,4621,2
1096,4625,3
1097,4626,1
1098,4629,2
1099,4631,2
1100,4639,3
1101,4645,2
1102,4646,0
1103,4647,3
1104,4650,2
1105,4651,2
1106,4653,2
1107,4655,2
1108,4659,0
1109,4661,2
1110,4663,0
1111,4671,0
1112,4674,0
1113,4682,2
1114,4686,2
1115,4692,2
1116,4693,0
1117,4694,3
1118,4697,2
1119,4699,2
1120,4701,0
1121,4703,3
1122,4705,3
1123,4709,2
1124,4711,0
1125,4713,0
1126,4717,0
1127,4718,3
1128,4720,3
1129,4724,0
1130,4730,2
1131,4731,3
1132,4735,2
1133,4743,0
1134,4751,2
1135,4752,0
1136,4758,3
1137,4762,2
1138,4764,2
1139,4765,0
1140,4767,0
1141,4772,0
1142,4781,3
1143,4784,0
1144,4785,2
1145,4789,0
1146,4793,3
1147,4804,2
1148,4807,2
1149,4809,3
1150,4811,2
1151,4825,3
1152,4827,3
1153,4839,0
1154,4843,2
1155,4844,1
1156,4851,0
1157,4855,3
1158,4860,0
1159,4865,2
1160,4869,2
1161,4875,0
1162,4877,2
1163,4878,2
1164,4879,3
1165,4886,2
1166,4892,3
1167,4904,2
1168,4925,2
1169,4934,2
1170,4941,3
1171,4944,3
1172,4948,2
1173,4949,1
1174,4950,2
1175,4954,2
1176,4966,2
1177,4967,1
1178,4968,0
1179,4969,2
1180,4974,3
1181,4980,0
1182,4984,3
1183,4987,2
1184,4993,2
1185,4994,2
1186,4997,2
1187,5000,2
1188,5002,1
1189,5003,0
1190,5009,3
1191,5017,3
1192,5023,0
1193,5025,0
1194,5030,0
1195,5042,3
1196,5051,3
1197,5057,0
1198,5058,2
1199,5060,0
1200,5070,0
1201,5071,0
1202,5077,2
1203,5080,0
1204,5081,2
1205,5089,0
1206,5095,2
1207,5101,0
1208,5103,0
1209,5107,3
1210,5108,2
1211,5118,0
1212,5129,2
1213,5133,0
1214,5144,2
1215,5148,2
1216,5151,2
1217,5152,0
1218,5156,2
1219,5159,3
1220,5162,2
1221,5164,3
1222,5168,2
1223,5174,3
1224,5183,2
1225,5189,0
1226,5191,0
1227,5193,2
1228,5195,2
1229,5197,2
1230,5198,2
1231,5199,0
1232,5204,3
1233,5206,2
1234,5209,0
1235,5210,0
1236,5211,2
1237,5217,2
1238,5220,1
1239,5221,2
1240,5224,2
1241,5226,2
1242,5228,3
1243,5236,2
1244,5237,0
1245,5241,1
1246,5249,3
1247,5253,3
1248,5256,0
1249,5258,3
1250,5260,2
1251,5266,2
1252,5271,1
1253,5274,2
1254,5278,2
1255,5279,0
1256,5281,2
1257,5283,3
1258,5285,3
1259,5287,3
1260,5288,0
1261,5293,0
1262,5296,0
1263,5299,2
1264,5301,2
1265,5303,1
1266,5304,2
1267,5307,0
1268,5308,2
1269,5312,3
1270,5314,0
1271,5316,2
1272,5320,0
1273,5325,0
1274,5328,0
1275,5329,2
1276,5330,0
1277,5335,1
1278,5338,3
1279,5341,2
1280,5342,3
1281,5353,1
1282,5355,2
1283,5356,3
1284,5357,3
1285,5360,3
1286,5361,1
1287,5362,0
1288,5363,2
1289,5366,2
1290,5367,0
1291,5374,2
1292,5375,2
1293,5377,2
1294,5381,2
1295,5382,0
1296,5387,2
1297,5392,2
1298,5394,2
1299,5400,2
1300,5402,0
1301,5406,3
1302,5408,2
1303,5410,0
1304,5417,0
1305,5430,2
1306,5434,2
1307,5440,2
1308,5443,0
1309,5449,0
1310,5453,0
1311,5458,0
1312,5461,2
1313,5466,2
1314,5469,2
1315,5479,2
1316,5483,3
1317,5487,2
1318,5489,2
1319,5491,0
1320,5492,3
1321,5493,3
1322,5494,0
1323,5500,2
1324,5502,3
1325,5509,0
1326,5510,0
1327,5519,3
1328,5525,2
1329,5529,0
1330,5531,2
1331,5539,0
1332,5540,2
1333,5541,3
1334,5546,0
1335,5547,2
1336,5557,3
1337,5558,2
1338,5561,2
1339,5562,1
1340,5580,3
1341,5583,2
1342,5587,2
1343,5588,2
1344,5589,2
1345,5591,2
1346,5599,1
1347,5602,2
1348,5607,0
1349,5613,3
1350,5614,2
1351,5615,2
1352,5616,3
1353,5629,2
1354,5634,0
1355,5639,2
1356,5641,1
1357,5644,2
1358,5645,3
1359,5646,0
1360,5648,0
1361,5651,2
1362,5652,0
1363,5659,2
1364,5665,3
1365,5669,0
1366,5672,0
1367,5680,1
1368,5684,1
1369,5692,1
1370,5695,0
1371,5705,0
1372,5712,3
1373,5714,2
1374,5715,0
1375,5718,2
1376,5721,0
1377,5728,0
1378,5731,3
1379,5732,0
1380,5738,3
1381,5745,3
1382,5750,2
1383,5754,0
1384,5756,2
1385,5760,2
1386,5762,3
1387,5765,0
1388,5769,2
1389,5776,1
1390,5779,1
1391,5780,2
1392,5785,2
1393,5787,2
1394,5792,2
1395,5793,2
1396,5801,1
1397,5802,2
1398,5807,1
1399,5809,2
1400,5814,0
1401,5818,2
1402,5824,2
1403,5825,1
1404,5826,0
1405,5828,3
1406,5847,0
1407,5848,0
1408,5854,0
1409,5860,0
1410,5870,2
1411,5873,2
1412,5886,2
1413,5891,2
1414,5897,3
1415,5900,2
1416,5910,2
1417,5912,0
1418,5913,1
1419,5921,0
1420,5927,0
1421,5932,2
1422,5934,2
1423,5936,1
1424,5937,0
1425,5939,2
1426,5942,2
1427,5946,0
1428,5948,0
1429,5950,0
1430,5953,0
1431,5955,1
1432,5956,0
1433,5960,2
1434,5961,3
1435,5963,2
1436,5971,0
1437,5972,1
1438,5978,3
1439,5980,3
1440,5982,0
1441,5983,3
1442,5984,2
1443,5992,2
1444,5994,2
1445,6002,2
1446,6003,2
1447,6004,2
1448,6008,0
1449,6010,2
1450,6012,0
1451,6013,0
1452,6015,2
1453,6020,2
1454,6025,0
1455,6045,2
1456,6052,0
1457,6058,0
1458,6059,0
1459,6060,2
1460,6061,1
1461,6063,0
1462,6064,0
1463,6066,2
1464,6069,2
1465,6072,2
1466,6074,0
1467,6084,2
1468,6085,0
1469,6087,0
1470,6088,2
1471,6094,2
1472,6099,1
1473,6107,2
1474,6118,0
1475,6131,2
1476,6139,0
1477,6142,3
1478,6144,0
1479,6146,2
1480,6150,1
1481,6158,2
1482,6163,3
1483,6171,0
1484,6175,3
1485,6186,2
1486,6188,0
1487,6193,1
1488,6203,2
1489,6208,2
1490,6210,0
1491,6216,3
1492,6217,2
1493,6218,3
1494,6222,2
1495,6227,0
1496,6229,3
1497,6235,0
1498,6240,0
1499,6241,0
1500,6244,1
1501,6246,3
1502,6248,2
1503,6250,2
1504,6254,0
1505,6256,0
1506,6257,0
1507,6268,2
1508,6271,2
1509,6274,0
1510,6275,2
1511,6285,0
1512,6290,0
1513,6291,1
1514,6292,2
1515,6295,2
1516,6299,2
1517,6302,2
1518,6308,2
1519,6317,2
1520,6320,2
1521,6325,2
1522,6328,2
1523,6330,3
1524,6333,2
1525,6340,3
1526,6345,2
1527,6358,3
1528,6360,2
1529,6363,2
1530,6364,0
1531,6365,2
1532,6368,2
1533,6372,0
1534,6375,2
1535,6378,2
1536,6383,2
1537,6388,3
1538,6391,1
1539,6398,2
1540,6402,1
1541,6404,2
1542,6409,0
1543,6410,1
1544,6417,2
1545,6427,0
1546,6433,3
1547,6435,2
1548,6441,2
1549,6448,2
1550,6449,3
1551,6453,3
1552,6456,0
1553,6457,2
1554,6463,2
1555,6467,0
1556,6468,3
1557,6472,0
1558,6475,2
1559,6479,2
1560,6482,2
1561,6492,0
1562,6494,2
1563,6501,2
1564,6505,2
1565,6511,1
1566,6512,2
1567,6515,0
1568,6522,2
1569,6527,2
1570,6532,3
1571,6537,2
1572,6541,1
1573,6546,3
1574,6549,3
1575,6554,3
1576,6562,0
1577,6563,2
1578,6565,0
1579,6567,3
1580,6568,2
1581,6572,1
1582,6573,2
1583,6575,2
1584,6577,1
1585,6587,2
1586,6606,0
1587,6608,2
1588,6613,2
1589,6618,2
1590,6620,1
1591,6623,2
1592,6624,0
1593,6626,2
1594,6628,2
1595,6629,0
1596,6630,0
1597,6633,2
1598,6634,2
1599,6635,2
1600,6638,2
1601,6644,3
1602,6647,3
1603,6648,2
1604,6649,2
1605,6650,0
1606,6655,0
1607,6661,2
1608,6664,3
1609,6667,3
1610,6668,0
1611,6672,1
1612,6686,2
1613,6690,2
1614,6692,2
1615,6693,0
1616,6695,2
1617,6696,2
1618,6697,0
1619,6704,3
1620,6705,0
1621,6707,2
1622,6708,0
1623,6710,3
1624,6712,3
1625,6714,2
1626,6721,0
1627,6728,0
1628,6733,3
1629,6734,2
1630,6738,2
1631,6746,0
1632,6747,1
1633,6748,2
1634,6754,2
1635,6756,2
1636,6764,2
1637,6765,3
1638,6768,3
1639,6769,0
1640,6774,3
1641,6775,3
1642,6778,3
1643,6779,2
1644,6784,0
1645,6801,0
1646,6803,2
1647,6806,2
1648,6808,2
1649,6810,0
1650,6812,2
1651,6819,0
1652,6820,3
1653,6821,2
1654,6822,2
1655,6827,2
1656,6828,3
1657,6833,2
1658,6841,0
1659,6851,0
1660,6856,2
1661,6860,0
1662,6871,2
1663,6876,2
1664,6880,2
1665,6882,2
1666,6895,0
1667,6897,2
1668,6899,0
1669,6901,0
1670,6905,2
1671,6907,2
1672,6910,0
1673,6915,2
1674,6921,2
1675,6929,0
1676,6933,0
1677,6937,2
1678,6938,0
1679,6945,2
1680,6956,2
1681,6961,2
1682,6966,0
1683,6968,0
1684,6969,2
1685,6972,2
1686,6978,0
1687,6981,3
1688,6982,2
1689,6986,2
1690,6987,0
1691,6990,2
1692,6993,2
1693,6999,1
1694,7000,1
1695,7002,0
1696,7010,2
1697,7012,0
1698,7013,3
1699,7015,2
1700,7016,0
1701,7018,2
1702,7019,3
1703,7025,0
1704,7027,3
1705,7038,1
1706,7039,0
1707,7042,0
1708,7044,1
1709,7045,0
1710,7046,2
1711,7054,2
1712,7058,3
1713,7068,0
1714,7069,1
1715,7075,2
1716,7076,3
1717,7077,0
1718,7079,2
1719,7084,0
1720,7088,2
1721,7090,0
1722,7095,2
1723,7102,2
1724,7103,0
1725,7114,2
1726,7119,2
1727,7120,2
1728,7130,2
1729,7131,0
1730,7136,0
1731,7139,3
1732,7144,2
1733,7149,0
1734,7151,2
1735,7152,2
1736,7168,2
1737,7172,0
1738,7175,0
1739,7178,0
1740,7185,0
1741,7191,0
1742,7205,0
1743,7207,0
1744,7209,3
1745,7216,0
1746,7226,0
1747,7228,0
1748,7229,2
1749,7231,2
1750,7233,0
1751,7236,2
1752,7239,3
1753,7244,2
1754,7245,2
1755,7247,2
1756,7248,0
1757,7256,0
1758,7259,3
1759,7261,2
1760,7262,0
1761,7264,1
1762,7267,2
1763,7278,2
1764,7279,1
1765,7282,3
1766,7285,3
1767,7287,2
1768,7293,1
1769,7296,3
1770,7297,2
1771,7304,0
1772,7305,1
1773,7309,2
1774,7310,3
1775,7314,2
1776,7321,2
1777,7322,2
1778,7326,0
1779,7327,2
1780,7331,2
1781,7334,0
1782,7336,3
1783,7337,2
1784,7338,1
1785,7342,2
1786,7354,2
1787,7355,1
1788,7358,2
1789,7359,3
1790,7366,2
1791,7374,2
1792,7385,2
1793,7386,0
1794,7388,2
1795,7389,3
1796,7392,2
1797,7397,0
1798,7398,1
1799,7402,0
1800,7407,2
1801,7409,3
1802,7410,0
1803,7412,0
1804,7416,0
1805,7418,2
1806,7419,1
1807,7420,2
1808,7423,2
1809,7427,0
1810,7429,2
1811,7430,1
1812,7431,2
1813,7435,2
1814,7436,2
1815,7440,0
1816,7441,2
1817,7442,2
1818,7445,0
1819,7449,2
1820,7453,2
1821,7459,3
1822,7460,0
1823,7463,2
1824,7465,2
1825,7470,2
1826,7475,2
1827,7480,2
1828,7484,2
1829,7492,1
1830,7497,0
1831,7501,2
1832,7503,3
1833,7504,0
1834,7520,0
1835,7543,2
1836,7544,2
1837,7546,0
1838,7549,2
1839,7550,2
1840,7557,2
1841,7562,3
1842,7563,0
1843,7565,3
1844,7572,0
1845,7579,3
1846,7580,0
1847,7581,2
1848,7584,2
1849,7587,1
1850,7597,2
1851,7600,3
1852,7601,0
1853,7603,2
1854,7605,2
1855,7608,2
1856,7612,0
1857,7618,2
1858,7627,0
1859,7630,1
1860,7632,2
1861,7636,3
1862,7637,3
1863,7641,1
1864,7643,2
1865,7647,2
1866,7649,1
1867,7655,2
1868,7658,2
1869,7660,0
1870,7663,2
1871,7665,0
1872,7666,0
1873,7669,2
1874,7676,3
1875,7684,0
1876,7685,0
1877,7693,1
1878,7695,1
1879,7696,0
1880,7697,0
1881,7701,3
1882,7703,0
1883,7709,2
